Player,Club,Nation,Pos,Age,Minutes,Fouls,Interceptions,Clearances,Errors,Blocked passes and shots,Tackles in defensive 1/3,Tackles in middle 1/3,Tackles in attacking 1/3,Progressive Carrying Distance,Assists,Red cards,Yellow cards,% of tackles won
Lucas Hernández,Atletico Madrid,FRA,DF,22,1117,85.23936170212765,59.840425531914896,82.18085106382979,0.0,73.13829787234043,91.3563829787234,96.54255319148936,44.41489361702128,85.77127659574468,0.0,0.0,92.15425531914893,73.67021276595744
Francisco Montero,Atletico Madrid,ESP,DF,19,404,94.81382978723404,29.521276595744684,93.75,99.33510638297872,96.94148936170212,45.611702127659576,61.96808510638297,0.0,37.101063829787236,0.0,0.0,94.54787234042553,93.88297872340425
Raphaël Varane,Real Madrid,FRA,DF,25,2754,2.7925531914893615,42.02127659574468,73.8031914893617,51.46276595744681,29.122340425531917,21.941489361702125,13.430851063829788,39.494680851063826,69.81382978723404,0.0,84.04255319148936,0.0,47.87234042553192
Sergio Ramos,Real Madrid,ESP,DF,32,2474,83.51063829787235,84.57446808510637,48.005319148936174,71.67553191489363,43.61702127659575,58.909574468085104,33.6436170212766,60.90425531914894,88.56382978723404,55.85106382978723,85.90425531914893,70.61170212765957,93.08510638297872
Dani Carvajal,Real Madrid,ESP,DF,26,2107,86.17021276595744,62.89893617021277,6.648936170212766,76.32978723404256,71.4095744680851,29.920212765957448,75.0,90.42553191489363,89.22872340425532,74.20212765957447,0.0,93.4840425531915,91.62234042553192
Marcelo,Real Madrid,BRA,DF,30,1853,53.590425531914896,24.601063829787233,0.9308510638297872,0.0,44.015957446808514,28.856382978723406,57.97872340425532,85.50531914893617,85.90425531914893,78.32446808510637,0.0,78.05851063829788,84.04255319148936
Nacho,Real Madrid,ESP,DF,28,1698,86.56914893617021,94.41489361702128,56.11702127659575,61.702127659574465,63.16489361702128,55.58510638297872,37.765957446808514,82.31382978723404,38.16489361702128,64.76063829787235,91.75531914893617,93.21808510638297,90.42553191489363
Álvaro Odriozola,Real Madrid,ESP,DF,22,1178,76.32978723404256,49.33510638297872,2.2606382978723407,73.27127659574468,34.17553191489361,67.42021276595744,77.26063829787235,87.10106382978722,79.25531914893617,90.29255319148936,0.0,38.56382978723404,98.40425531914893
Sergio Reguilón,Real Madrid,ESP,DF,21,1119,98.40425531914893,93.35106382978722,51.86170212765957,74.86702127659575,62.36702127659575,77.3936170212766,83.9095744680851,44.148936170212764,91.3563829787234,91.48936170212765,0.0,67.5531914893617,87.7659574468085
Jesús Vallejo,Real Madrid,ESP,DF,21,311,71.27659574468085,98.40425531914893,66.22340425531915,0.0,86.17021276595744,71.4095744680851,51.72872340425532,0.0,58.11170212765957,0.0,99.86702127659575,77.52659574468085,99.20212765957447
José Luis Gayà,Valencia,ESP,DF,23,3137,66.48936170212765,57.180851063829785,45.07978723404255,46.941489361702125,75.2659574468085,90.95744680851064,68.08510638297872,73.27127659574468,76.59574468085107,49.86702127659575,0.0,76.86170212765957,63.56382978723404
Gabriel Paulista,Valencia,BRA,DF,27,2623,58.51063829787234,99.06914893617021,96.01063829787235,52.3936170212766,92.5531914893617,29.122340425531917,26.99468085106383,51.196808510638306,57.579787234042556,54.65425531914894,0.0,54.78723404255319,64.22872340425532
Daniel Wass,Valencia,DEN,DF,29,2354,81.5159574468085,76.06382978723404,12.367021276595745,0.0,34.308510638297875,10.50531914893617,85.63829787234043,92.81914893617021,59.04255319148937,82.31382978723404,0.0,38.6968085106383,91.0904255319149
Ezequiel Garay,Valencia,ARG,DF,31,2136,41.22340425531915,17.154255319148938,98.93617021276596,0.0,85.50531914893617,16.48936170212766,3.1914893617021276,45.34574468085106,79.52127659574468,0.0,0.0,43.351063829787236,93.4840425531915
Cristiano Piccini,Valencia,ITA,DF,25,1868,60.63829787234043,70.74468085106383,51.06382978723404,59.17553191489362,81.91489361702128,89.62765957446808,38.6968085106383,0.0,80.9840425531915,0.0,0.0,35.638297872340424,89.76063829787235
Mouctar Diakhaby,Valencia,GUI,DF,21,1580,94.68085106382979,78.98936170212765,98.5372340425532,63.430851063829785,94.9468085106383,57.31382978723404,16.22340425531915,35.77127659574468,63.03191489361703,0.0,0.0,97.07446808510637,83.37765957446808
Facundo Roncaglia,Valencia,ARG,DF,31,601,40.42553191489361,85.77127659574468,65.02659574468085,0.0,47.340425531914896,88.6968085106383,93.75,0.0,32.71276595744681,0.0,98.5372340425532,99.60106382978722,61.702127659574465
Damián Suárez,Getafe,URU,DF,30,3240,86.70212765957447,44.015957446808514,3.1914893617021276,62.23404255319149,57.84574468085106,53.191489361702125,90.95744680851064,89.76063829787235,17.5531914893617,73.67021276595744,0.0,88.43085106382979,61.170212765957444
Djené,Getafe,TOG,DF,26,2976,84.44148936170212,88.56382978723404,67.5531914893617,78.72340425531915,12.5,60.50531914893617,23.00531914893617,0.0,6.25,0.0,92.95212765957447,91.88829787234043,79.38829787234043
Leandro Cabrera,Getafe,URU,DF,27,2794,62.5,72.47340425531915,96.4095744680851,67.68617021276596,21.54255319148936,26.861702127659576,47.73936170212766,38.82978723404255,3.324468085106383,0.0,83.6436170212766,87.5,47.340425531914896
Vitorino Antunes,Getafe,POR,DF,31,2181,81.91489361702128,61.96808510638297,30.45212765957447,56.25,61.83510638297872,27.526595744680847,65.82446808510637,44.81382978723404,18.351063829787233,84.30851063829788,0.0,54.920212765957444,55.71808510638297
Bruno González,Getafe,ESP,DF,28,1701,76.72872340425532,51.72872340425532,86.3031914893617,0.0,5.585106382978723,15.292553191489361,31.914893617021278,34.70744680851064,0.13297872340425532,64.62765957446808,91.62234042553192,89.8936170212766,44.9468085106383
Mathías Olivera,Getafe,URU,DF,20,1007,64.09574468085107,8.77659574468085,6.914893617021277,0.0,97.07446808510637,34.308510638297875,67.81914893617021,95.61170212765957,24.069148936170212,76.1968085106383,96.54255319148936,97.6063829787234,64.49468085106383
Ignasi Miquel,Getafe,ESP,DF,25,316,90.42553191489363,56.78191489361703,97.47340425531915,0.0,41.22340425531915,0.0,16.22340425531915,0.0,4.920212765957447,0.0,0.0,76.4627659574468,0.0
Sergi Gómez,Sevilla,ESP,DF,26,2765,65.69148936170212,65.1595744680851,81.38297872340425,51.06382978723404,44.680851063829785,54.25531914893617,43.88297872340425,58.11170212765957,66.48936170212765,0.0,0.0,6.648936170212766,87.2340425531915
Jesús Navas,Sevilla,ESP,DF,32,2712,7.712765957446808,24.46808510638298,14.760638297872342,0.0,17.287234042553195,9.707446808510637,36.702127659574465,39.8936170212766,96.01063829787235,91.88829787234043,0.0,72.6063829787234,65.82446808510637
Simon Kjær,Sevilla,DEN,DF,29,2008,73.27127659574468,74.46808510638297,98.8031914893617,0.0,96.01063829787235,76.99468085106383,10.106382978723403,32.84574468085106,40.558510638297875,0.0,0.0,61.702127659574465,52.3936170212766
Daniel Carriço,Sevilla,POR,DF,29,2130,70.2127659574468,60.1063829787234,69.81382978723404,56.64893617021277,37.234042553191486,48.138297872340424,42.15425531914894,31.914893617021278,56.11702127659575,59.17553191489362,0.0,92.95212765957447,44.015957446808514
Gabriel Mercado,Sevilla,ARG,DF,31,1738,96.80851063829788,58.909574468085104,67.68617021276596,60.90425531914894,65.02659574468085,47.87234042553192,82.57978723404256,51.59574468085106,29.388297872340424,63.696808510638306,0.0,97.47340425531915,87.63297872340425
Sergio Escudero,Sevilla,ESP,DF,28,1545,89.22872340425532,58.24468085106383,39.8936170212766,0.0,68.4840425531915,71.94148936170212,88.29787234042553,94.28191489361703,68.4840425531915,66.3563829787234,92.42021276595744,95.47872340425532,73.93617021276596
Guilherme Arana,Sevilla,BRA,DF,21,629,79.65425531914893,77.92553191489363,4.122340425531915,0.0,41.62234042553192,59.57446808510638,86.56914893617021,60.37234042553191,65.55851063829788,0.0,0.0,93.75,64.09574468085107
Maximilian Wöber,Sevilla,AUT,DF,20,536,64.22872340425532,30.186170212765955,20.611702127659576,0.0,60.90425531914894,76.1968085106383,23.27127659574468,90.02659574468085,39.76063829787234,0.0,0.0,84.8404255319149,58.909574468085104
Aleix Vidal,Sevilla,ESP,DF,28,528,97.6063829787234,80.58510638297872,21.675531914893618,0.0,46.941489361702125,85.90425531914893,87.10106382978722,99.33510638297872,81.38297872340425,0.0,0.0,96.94148936170212,97.3404255319149
Joris Gnagnon,Sevilla,FRA,DF,21,446,98.5372340425532,99.33510638297872,63.430851063829785,0.0,3.9893617021276597,54.920212765957444,74.46808510638297,73.5372340425532,90.42553191489363,0.0,0.0,92.2872340425532,99.60106382978722
Mario Hermoso,Espanyol,ESP,DF,23,2806,24.069148936170212,37.63297872340425,84.04255319148936,67.42021276595744,36.17021276595745,29.388297872340424,10.23936170212766,38.6968085106383,44.547872340425535,0.0,0.0,61.96808510638297,47.07446808510639
Dídac Vilà,Espanyol,ESP,DF,29,2354,80.45212765957447,79.7872340425532,43.61702127659575,54.65425531914894,77.26063829787235,57.84574468085106,85.63829787234043,87.2340425531915,63.696808510638306,72.07446808510637,0.0,92.81914893617021,4.920212765957447
Javi López,Espanyol,ESP,DF,32,1948,83.37765957446808,72.73936170212765,56.91489361702128,0.0,52.52659574468085,86.0372340425532,86.96808510638297,69.54787234042553,43.484042553191486,61.170212765957444,89.62765957446808,63.829787234042556,65.82446808510637
David López,Espanyol,ESP,DF,28,1819,34.840425531914896,44.81382978723404,34.441489361702125,80.9840425531915,16.622340425531913,15.425531914893616,40.95744680851064,49.734042553191486,80.31914893617021,0.0,0.0,51.72872340425532,88.29787234042553
Roberto Rosales,Espanyol,VEN,DF,29,1749,94.41489361702128,40.95744680851064,41.48936170212766,0.0,25.398936170212767,47.07446808510639,75.93085106382979,97.3404255319149,12.632978723404257,63.430851063829785,0.0,21.01063829787234,87.7659574468085
Adrià Pedrosa,Espanyol,ESP,DF,20,763,90.82446808510637,44.680851063829785,33.37765957446808,0.0,45.744680851063826,60.1063829787234,11.037234042553191,54.52127659574468,33.244680851063826,0.0,0.0,26.46276595744681,91.62234042553192
Óscar Duarte,Espanyol,CRC,DF,29,660,65.29255319148936,73.27127659574468,66.48936170212765,0.0,23.404255319148938,31.914893617021278,64.09574468085107,0.0,22.872340425531913,0.0,0.0,0.0,89.76063829787235
Lluis López,Espanyol,ESP,DF,21,521,78.32446808510637,81.78191489361703,44.9468085106383,0.0,31.914893617021278,13.563829787234042,6.515957446808511,0.0,35.638297872340424,0.0,0.0,0.0,99.46808510638297
Yuri Berchiche,Athletic Club,ESP,DF,28,3120,51.196808510638306,22.73936170212766,13.430851063829788,0.0,25.664893617021278,15.957446808510639,21.01063829787234,81.91489361702128,53.590425531914896,66.22340425531915,0.0,63.56382978723404,60.1063829787234
Iñigo Martínez,Athletic Club,ESP,DF,27,2902,58.909574468085104,81.25,64.22872340425532,0.0,7.845744680851063,45.87765957446808,41.22340425531915,27.526595744680847,57.180851063829785,0.0,0.0,90.02659574468085,12.23404255319149
Yeray Álvarez,Athletic Club,ESP,DF,23,2613,45.744680851063826,83.9095744680851,78.19148936170212,52.52659574468085,48.138297872340424,63.16489361702128,38.82978723404255,40.42553191489361,47.340425531914896,0.0,0.0,86.56914893617021,11.436170212765957
Óscar de Marcos,Athletic Club,ESP,DF,29,2421,71.54255319148936,16.090425531914892,11.835106382978724,0.0,35.37234042553192,58.11170212765957,58.24468085106383,89.8936170212766,25.265957446808514,71.4095744680851,94.9468085106383,71.94148936170212,16.356382978723406
Ander Capa,Athletic Club,ESP,DF,26,1642,96.4095744680851,58.6436170212766,18.617021276595743,0.0,36.83510638297872,87.63297872340425,34.17553191489361,65.69148936170212,69.54787234042553,0.0,0.0,96.1436170212766,51.99468085106383
Unai Núñez,Athletic Club,ESP,DF,21,1064,64.49468085106383,92.95212765957447,76.86170212765957,94.14893617021278,84.17553191489363,29.521276595744684,23.670212765957448,0.0,37.898936170212764,0.0,0.0,85.37234042553192,85.50531914893617
Mikel Balenziaga,Athletic Club,ESP,DF,30,523,92.15425531914893,0.7978723404255319,44.148936170212764,0.0,31.25,54.52127659574468,6.382978723404255,90.82446808510637,5.319148936170213,0.0,0.0,0.0,85.50531914893617
Peru Nolaskoain,Athletic Club,ESP,DF,19,464,65.02659574468085,91.88829787234043,41.22340425531915,0.0,95.61170212765957,65.29255319148936,72.87234042553192,0.0,54.52127659574468,0.0,99.33510638297872,91.48936170212765,70.47872340425532
Joseba Zaldúa,Real Sociedad,ESP,DF,26,2139,81.38297872340425,57.31382978723404,28.856382978723406,0.0,11.569148936170212,32.97872340425532,31.648936170212767,57.047872340425535,53.191489361702125,73.8031914893617,0.0,79.25531914893617,89.76063829787235
Aritz Elustondo,Real Sociedad,ESP,DF,24,2254,35.1063829787234,51.329787234042556,88.56382978723404,0.0,19.414893617021274,56.91489361702128,49.601063829787236,44.015957446808514,54.920212765957444,0.0,0.0,51.99468085106383,38.56382978723404
Theo Hernández,Real Sociedad,FRA,DF,20,1976,71.94148936170212,64.22872340425532,6.25,89.76063829787235,23.8031914893617,66.22340425531915,64.36170212765957,94.41489361702128,89.36170212765957,76.59574468085107,89.36170212765957,62.89893617021277,56.78191489361703
Héctor Moreno,Real Sociedad,MEX,DF,30,1933,42.5531914893617,54.25531914893617,39.22872340425532,0.0,78.72340425531915,6.117021276595745,7.446808510638298,0.0,81.5159574468085,0.0,0.0,18.351063829787233,57.446808510638306
Diego Llorente,Real Sociedad,ESP,DF,24,1752,50.797872340425535,37.101063829787236,58.909574468085104,82.04787234042553,64.09574468085107,21.143617021276594,30.585106382978722,50.930851063829785,82.04787234042553,0.0,0.0,71.27659574468085,45.611702127659576
Raúl Navas,Real Sociedad,ESP,DF,30,1310,13.031914893617023,32.84574468085106,55.58510638297872,69.68085106382979,62.76595744680851,66.88829787234043,8.909574468085106,0.0,75.39893617021278,0.0,0.0,73.8031914893617,28.723404255319153
Aihen Muñoz,Real Sociedad,ESP,DF,20,951,7.9787234042553195,2.393617021276596,15.558510638297873,0.0,88.43085106382979,39.494680851063826,7.9787234042553195,0.0,31.914893617021278,0.0,0.0,0.0,30.71808510638298
Andoni Gorosabel,Real Sociedad,ESP,DF,21,455,34.57446808510639,5.98404255319149,52.12765957446809,96.54255319148936,26.063829787234045,92.2872340425532,85.37234042553192,72.3404255319149,26.329787234042552,0.0,0.0,0.0,15.292553191489361
Kévin Rodrigues,Real Sociedad,POR,DF,24,484,30.0531914893617,40.42553191489361,23.537234042553195,0.0,98.00531914893617,98.67021276595744,90.1595744680851,70.07978723404256,48.005319148936174,0.0,0.0,48.67021276595745,8.643617021276597
Aïssa Mandi,Real Betis,ALG,DF,26,3059,92.5531914893617,68.35106382978722,11.702127659574469,77.52659574468085,59.441489361702125,22.340425531914892,70.2127659574468,61.83510638297872,86.3031914893617,50.53191489361703,0.0,79.12234042553192,85.23936170212765
Marc Bartra,Real Betis,ESP,DF,27,2928,57.97872340425532,92.42021276595744,62.89893617021277,65.69148936170212,77.3936170212766,91.48936170212765,86.70212765957447,63.430851063829785,96.27659574468085,0.0,0.0,28.324468085106385,75.13297872340425
Junior Firpo,Real Betis,DOM,DF,21,1937,84.70744680851064,21.409574468085108,15.691489361702127,0.0,78.32446808510637,25.265957446808514,73.5372340425532,94.68085106382979,71.80851063829788,93.61702127659575,0.0,83.51063829787235,32.71276595744681
Francis Guerrero,Real Betis,ESP,DF,22,1778,23.537234042553195,43.21808510638298,13.962765957446807,96.80851063829788,12.101063829787234,58.24468085106383,74.86702127659575,97.20744680851064,61.569148936170215,62.76595744680851,0.0,20.47872340425532,42.28723404255319
Sidnei,Real Betis,BRA,DF,28,1742,56.51595744680851,95.61170212765957,58.37765957446809,0.0,82.84574468085107,93.21808510638297,82.4468085106383,74.46808510638297,90.82446808510637,0.0,0.0,55.18617021276596,69.0159574468085
Zouhair Feddal,Real Betis,MAR,DF,29,1702,91.0904255319149,89.22872340425532,79.65425531914893,83.11170212765957,38.56382978723404,86.70212765957447,26.063829787234045,34.57446808510639,90.02659574468085,64.49468085106383,0.0,89.76063829787235,64.22872340425532
Cristian Tello,Real Betis,ESP,DF,26,1573,16.356382978723406,62.63297872340425,0.26595744680851063,85.90425531914893,47.73936170212766,53.72340425531915,57.84574468085106,93.35106382978722,91.88829787234043,99.06914893617021,0.0,44.81382978723404,93.75
Antonio Barragán,Real Betis,ESP,DF,31,934,99.33510638297872,30.71808510638298,45.744680851063826,96.27659574468085,90.42553191489363,50.26595744680851,62.76595744680851,71.27659574468085,68.35106382978722,0.0,0.0,91.0904255319149,98.8031914893617
Javi García,Real Betis,ESP,DF,31,524,94.9468085106383,45.744680851063826,88.9627659574468,94.68085106382979,15.159574468085108,13.297872340425531,6.117021276595745,0.0,99.33510638297872,0.0,98.93617021276596,0.0,24.601063829787233
Víctor Laguardia,Alaves,ESP,DF,28,3240,14.760638297872342,39.22872340425532,93.4840425531915,0.0,44.148936170212764,38.16489361702128,15.292553191489361,0.0,9.574468085106384,65.1595744680851,0.0,88.43085106382979,70.07978723404256
Rubén Duarte,Alaves,ESP,DF,22,2772,47.20744680851064,63.56382978723404,58.24468085106383,50.930851063829785,71.27659574468085,72.6063829787234,59.57446808510638,78.19148936170212,8.111702127659575,0.0,83.77659574468085,83.37765957446808,4.654255319148936
Ximo Navarro,Alaves,ESP,DF,28,2533,10.372340425531915,53.72340425531915,76.99468085106383,53.058510638297875,16.48936170212766,79.25531914893617,32.57978723404255,29.654255319148938,14.893617021276595,70.47872340425532,0.0,69.41489361702128,30.585106382978722
Martin Agirregabiria,Alaves,ESP,DF,22,2032,41.48936170212766,26.595744680851062,25.132978723404253,57.579787234042556,69.14893617021278,70.07978723404256,34.70744680851064,58.6436170212766,27.127659574468083,0.0,0.0,46.54255319148936,41.755319148936174
Guillermo Maripán,Alaves,CHI,DF,24,2008,22.872340425531913,67.15425531914893,88.03191489361703,78.19148936170212,77.79255319148936,76.99468085106383,46.54255319148936,0.0,8.909574468085106,76.32978723404256,0.0,61.702127659574465,28.723404255319153
